$Beit Dagan,,,,,,
,,,,,,
JDAY,TAIR,TDEW,WIND,PHI,CLOUD,Solar
151.299,24.7,,1,0,,423
151.306,25.3,,1.2,0,,443
151.313,25.5,,1.5,0,,479
151.319,26.1,,2,0,,503
151.326,26.3,,2,0,,528
151.333,26.4,,1.4,0,,549
151.34,26.8,,1.3,0,,569
151.347,27.2,,1.2,0,,591
151.354,27.4,,0.9,0,,608
151.361,28,,0.8,0,,628
151.368,28.4,20.7,1,0,0,644
151.375,28.8,,1.4,0,,659
151.382,29.3,,0.9,0,,664
151.389,30.1,,1.8,0,,669
151.396,30.3,,2.1,0,,676
151.403,30.4,,1.9,0,,680
151.41,30.9,,1.8,0,,686
151.417,31.3,,2,0,,684
151.424,31.3,,3,0,,688
151.431,31.3,,3.2,0,,704
151.438,31.4,,3.6,0,,715
151.444,31.4,,2.6,0,,722
151.451,31.4,,3.1,0,,728
151.458,31.4,,3.1,0,,731
151.465,31.6,,4,0,,733
151.472,31.5,,4,0,,731
151.479,31.1,,3.4,0,,734
151.486,31,,4,0,,737
151.493,30.8,17.2,3.5,0,0,735
151.5,31,,3.5,0,,737
151.507,30.8,,3.9,0,,738
151.514,30.9,,4.1,0,,736
151.521,30.8,,3.9,0,,699
151.528,30.9,,4.4,0,,705
151.535,30.8,,4.1,0,,680
151.542,30.6,,4.3,0,,704
151.549,30.8,,3.5,0,,659
151.556,30.5,,4.1,0,,609
151.563,30.8,,3.4,0,,624
151.569,31,,3.2,0,,646
151.576,30.8,,3.3,0,,366
151.583,31,,2.9,0,,317
151.59,31.3,,3.6,0,,523
151.597,31.4,,3.5,0,,594
151.604,30.8,,4.2,0,,427
151.611,30.3,,4.8,0,,285
151.618,29.8,17.9,4.6,0,7,390
151.625,30.1,,5,0,,352
151.632,29.9,,4,0,,469
151.639,29.2,,4.3,0,,296
151.646,29.2,,3.8,0,,341
151.653,29.1,,3.5,0,,424
151.66,29.4,,3.9,0,,413
151.667,29.3,,4,0,,331
151.674,29,,3.9,0,,139
151.681,29,,3.3,0,,120
151.688,29.2,,3.6,0,,167
151.694,29.2,,3,0,,131
151.701,29.1,,3.2,0,,81
151.708,29.1,,3.3,0,,44
151.715,28.9,,2.7,0,,14
151.722,28.8,,2.3,0,,1
151.729,28.6,,2.7,0,,0
151.736,28.3,,3.1,0,,0
151.743,28.1,17.2,3.1,0,7,0
151.75,27.9,,2.9,0,,0
151.757,27.2,,3.5,0,,0
151.764,26.9,,2.3,0,,0
151.771,26.9,,2.3,0,,0
151.778,26.7,,2.5,0,,0
151.785,26.6,,2.1,0,,0
151.792,26.6,,2.4,0,,0
151.799,26.6,,2,0,,0
151.806,26.5,,2.4,0,,0
151.813,26.6,,2.1,0,,0
151.819,26.5,,2.1,0,,0
151.826,26.5,,2.1,0,,0
151.833,26.5,,1.5,0,,0
151.84,26.5,,0.9,0,,0
151.847,26.4,,0.9,0,,0
151.854,26,,0.9,0,,0
151.861,25.7,,1.9,0,,0
151.868,25.7,20.1,1.9,0,3,0
151.875,25.5,,2.7,0,,0
151.882,25.2,,2.8,0,,0
151.889,25,,2.3,0,,0
151.896,24.8,,1.8,0,,0
151.903,24.8,,1.4,0,,0
151.91,24.4,,1.1,0,,0
151.917,23.9,,1.5,0,,0
151.924,23.7,,1.6,0,,0
151.931,23.7,,1.5,0,,0
151.938,23.4,,2.1,0,,0
151.944,23.4,,2.7,0,,0
151.951,23.5,,2.1,0,,1
151.958,23.5,,2.6,0,,1
151.965,23.4,,2.1,0,,1
151.972,23.3,,2.5,0,,1
151.979,23.3,,2.4,0,,1
151.986,23.3,,2,0,,0
151.993,23.2,21.4,1.5,0,3,1
152,23.1,,1.7,0,,0
152.007,23.1,,1.7,0,,0
152.014,23.1,,1.7,0,,0
152.021,23.1,,1.4,0,,1
152.028,23,,1.5,0,,1
152.035,22.9,,1.5,0,,1
152.042,22.7,,1.3,0,,1
152.049,22.4,,1.4,0,,0
152.056,22.2,,1.7,0,,0
152.063,22.3,,1.4,0,,0
152.069,22.3,,1.5,0,,0
152.076,22.2,,1.9,0,,0
152.083,22.1,,1.9,0,,0
152.09,22,,1.8,0,,1
152.097,22,,1.9,0,,0
152.104,21.9,,1.7,0,,0
152.111,22,,2.3,0,,0
152.118,22.1,20.4,2.7,0,4,1
152.125,22.2,,2.4,0,,1
152.132,22.3,,2,0,,1
152.139,22.4,,1.7,0,,1
152.146,22.5,,1.9,0,,0
152.153,22.4,,1.7,0,,1
152.16,22.4,,1.3,0,,0
152.167,22.4,,1.2,0,,0
152.174,22.3,,1.7,0,,0
152.181,22.4,,2.1,0,,0
152.188,22.4,,2.2,0,,1
152.194,22.4,,1.6,0,,1
152.201,22.3,,1.6,0,,1
152.208,22.2,,1.7,0,,1
152.215,22.2,,2.1,0,,3
152.222,22.3,,2,0,,3
152.229,22.3,,2,0,,30
152.236,22.5,,2.3,0,,46
152.243,22.7,19.9,3.1,0,4,109
152.25,22.9,,2.8,0,,135
152.257,23,,2.5,0,,144
152.264,23.1,,2.5,0,,134
152.271,23.3,,2.7,0,,151
152.278,23.4,,2.7,0,,60
152.285,23.6,,2.5,0,,303
152.292,23.8,,2.5,0,,384
152.299,24,,2.7,0,,447
152.306,24.1,,2.7,0,,432
152.313,24.2,,2.2,0,,253
152.319,24.6,,2.1,0,,289
152.326,24.9,,2.4,0,,510
152.333,24.9,,2.3,0,,300
152.34,25.4,,2.8,0,,294
152.347,25.7,,2.7,0,,491
152.354,26,,2.4,0,,573
152.361,26.3,,2.4,0,,553
152.368,26.6,20.1,2.8,0,3,597
152.375,27,,3.2,0,,634
152.382,27.5,,3.7,0,,669
152.389,27.8,,3.3,0,,678
152.396,28,,3.7,0,,698
152.403,27.9,,3.9,0,,701
152.41,27.7,,4.2,0,,694
152.417,27.9,,3.6,0,,715
152.424,28.1,,3.3,0,,731
152.431,28.4,,3.2,0,,744
152.438,28.9,,3.9,0,,756
152.444,29,,3.9,0,,758
152.451,29.2,,3.6,0,,749
152.458,29.2,,3.6,0,,747
152.465,29.1,,4.2,0,,750
152.472,29.2,,3.8,0,,749
152.479,29,,3.4,0,,750
152.486,29.2,,3,0,,748
152.493,29.5,20.6,2.9,0,0,745
152.5,29.7,,3,0,,742
152.507,30,,3.2,0,,756
152.514,30,,3.3,0,,768
152.521,30.4,,2.8,0,,742
152.528,30.3,,3.2,0,,737
152.535,30.5,,3.7,0,,756
152.542,30.5,,3.6,0,,749
152.549,30.4,,3.7,0,,752
152.556,30.3,,4.2,0,,729
152.563,30.2,,3.8,0,,693
152.569,30.1,,3.7,0,,714
152.576,29.9,,4,0,,729
152.583,30,,4.3,0,,730
152.59,29.5,,3.6,0,,720
152.597,29.4,,3.3,0,,676
152.604,29.6,,4.4,0,,623
152.611,29.7,,4.1,0,,627
152.618,29.2,17,3.9,0,2,629
152.625,29.3,,3.3,0,,635
152.632,29.2,,4,0,,642
152.639,29.2,,3.6,0,,584
152.646,29.2,,4.1,0,,566
152.653,29.4,,3.6,0,,636
152.66,29.1,,3.2,0,,617
152.667,29,,3.4,0,,648
152.674,28.9,,3.3,0,,644
152.681,28.7,,2.7,0,,622
152.688,28.2,,3.8,0,,602
152.694,27.9,,3.9,0,,577
152.701,27.7,,3.9,0,,543
152.708,27.4,,3.5,0,,518
152.715,27.3,,3.4,0,,481
152.722,27,,3.3,0,,452
152.729,26.8,,2.5,0,,406
152.736,26.6,,3.1,0,,361
152.743,26.4,19.9,2.7,0,4,290
152.75,26.1,,2.6,0,,190
152.757,25.9,,2.8,0,,97
152.764,25.8,,2.4,0,,41
152.771,25.5,,3.3,0,,5
152.778,25.2,,3.1,0,,0
152.785,24.9,,2.5,0,,0
152.792,24.8,,2.3,0,,0
152.799,24.8,,1.9,0,,0
152.806,24.7,,1.1,0,,0
152.813,24.6,,0.9,0,,0
152.819,24.5,,0.8,0,,0
152.826,24.5,,1.2,0,,0
152.833,24.5,,1.3,0,,0
152.84,24.4,,1.2,0,,0
152.847,24.1,,1,0,,0
152.854,23.9,,0.7,0,,0
152.861,23.5,,0.5,0,,0
152.868,23.4,20.4,0.8,0,2,0
152.875,23.1,,1.3,0,,0
152.882,23,,1.3,0,,0
152.889,22.9,,1.5,0,,0
152.896,22.6,,1.3,0,,0
152.903,22.7,,1.7,0,,0
152.91,23,,1.6,0,,0
152.917,22.9,,1.7,0,,1
152.924,22.7,,1.8,0,,1
152.931,22.6,,1.6,0,,0
152.938,22.5,,1.3,0,,0
152.944,22.6,,1.3,0,,0
152.951,22.3,,1.9,0,,0
152.958,22.2,,1.6,0,,0
152.965,22.1,,1.5,0,,0
152.972,21.9,,1.8,0,,0
152.979,21.9,,1.9,0,,0
152.986,22.1,,1.3,0,,0
152.993,22.2,19.7,1.6,0,0,0
153,22.2,,1.9,0,,0
153.007,22.3,,1.8,0,,1
153.014,22.3,,1.6,0,,1
153.021,21.9,,1.8,0,,0
153.028,21.8,,2.1,0,,1
153.035,21.9,,1.7,0,,1
153.042,22.1,,0.9,0,,1
153.049,22.1,,1,0,,1
153.056,22,,2.3,0,,0
153.063,21.9,,2.2,0,,0
153.069,21.9,,2.2,0,,1
153.076,21.9,,2,0,,1
153.083,22,,1.4,0,,1
153.09,22,,1.2,0,,1
153.097,22,,1.1,0,,1
153.104,21.9,,1.9,0,,0
153.111,22,,1.6,0,,0
153.118,21.9,20.1,1.1,0,6,0
153.125,21.9,,2,0,,0
153.132,22,,2.2,0,,1
153.139,22.1,,2.1,0,,1
153.146,22,,2.6,0,,1
153.153,21.8,,2.5,0,,0
153.16,21.6,,2.5,0,,0
153.167,21.4,,2.4,0,,0
153.174,21.2,,2,0,,0
153.181,21.1,,1.9,0,,0
153.188,21,,2.2,0,,0
153.194,20.9,,2.5,0,,0
153.201,20.9,,2.5,0,,0
153.208,20.9,,2.7,0,,0
153.215,20.9,,2.6,0,,1
153.222,21,,1.9,0,,1
153.229,21.1,,2.3,0,,1
153.236,21.2,,2.3,0,,1
153.243,21.4,18.8,2.5,0,7,1
153.25,21.6,,1.9,0,,1
153.257,21.9,,2.1,0,,1
153.264,22.1,,2,0,,3
153.271,22.4,,2,0,,14
153.278,22.8,,2.4,0,,74
153.285,23,,1.8,0,,117
153.292,23.5,,1.8,0,,403
153.299,23.9,,1.8,0,,420
153.306,24.1,,2,0,,466
153.313,24.3,,2.1,0,,496
153.319,24.6,,1.9,0,,480
153.326,25.1,,2.1,0,,526
153.333,25.3,,2.6,0,,412
153.34,25.5,,2,0,,239
153.347,26,,2.3,0,,534
153.354,26.1,,2.8,0,,345
153.361,26.2,,2.8,0,,252
153.368,26.4,19.9,2.7,0,4,555
153.375,26.3,,1.9,0,,573
153.382,26.5,,1.9,0,,621
153.389,26.7,,2.8,0,,585
153.396,27.1,,2.1,0,,637
153.403,27.4,,2.6,0,,649
153.41,27.4,,1.8,0,,669
153.417,27.7,,2.6,0,,674
153.424,28,,2.6,0,,681
153.431,28.4,,2.7,0,,698
153.438,28.2,,2.1,0,,709
153.444,28.6,,2.1,0,,716
153.451,28.9,,2.3,0,,732
153.458,29.3,,2.2,0,,735
153.465,29.8,,3.4,0,,740
153.472,29.8,,3.2,0,,743
153.479,29.6,,3,0,,745
153.486,29.9,,2.9,0,,753
153.493,29.9,19.8,2.4,0,0,753
153.5,30.4,,2.1,0,,756
153.507,30.7,,2.2,0,,756
153.514,30.9,,2.9,0,,756
153.521,31.1,,3.7,0,,757
153.528,30.6,,3.2,0,,751
153.535,30.4,,3.4,0,,749
153.542,30.6,,3.7,0,,749
153.549,30.3,,4.4,0,,749
153.556,30,,4,0,,745
153.563,29.7,,2.8,0,,744
153.569,29.7,,3.2,0,,740
153.576,29.6,,2.7,0,,740
153.583,30,,3.1,0,,734
153.59,30,,3.7,0,,730
153.597,29.9,,4.4,0,,715
153.604,28.8,,3.8,0,,677
153.611,28.6,,4,0,,664
153.618,28.6,19.3,3.6,0,0,648
153.625,28.2,,4.3,0,,637
153.632,28.2,,3.4,0,,623
153.639,28,,3.7,0,,606
153.646,28.1,,4.3,0,,589
153.653,27.9,,4.4,0,,583
153.66,27.8,,4.4,0,,566
153.667,27.7,,4.8,0,,547
153.674,27.6,,4.1,0,,522
153.681,27.7,,3.5,0,,502
153.688,27.8,,3.4,0,,481
153.694,27.6,,3.3,0,,454
153.701,27.4,,2.8,0,,418
153.708,27.2,,3,0,,378
153.715,26.9,,2.9,0,,329
153.722,26.8,,1.9,0,,273
153.729,26.5,,2.3,0,,216
153.736,26.4,,2.4,0,,153
153.743,26.4,20.1,2.2,0,0,92
153.75,26.3,,2.3,0,,24
153.757,26.2,,2.1,0,,0
153.764,26,,2,0,,0
153.771,25.8,,2.3,0,,0
153.778,25.6,,2.1,0,,0
153.785,25.4,,2.2,0,,0
153.792,25.3,,1.3,0,,0
153.799,25,,1.4,0,,0
153.806,24.9,,1.4,0,,0
153.813,24.9,,1.3,0,,0
153.819,24.8,,1.3,0,,0
153.826,24.8,,1.9,0,,0
153.833,24.9,,1.9,0,,0
153.84,24.9,,1.9,0,,0
153.847,24.9,,1.9,0,,0
153.854,24.8,,1.5,0,,1
153.861,24.8,,1.6,0,,0
153.868,24.7,19.6,2.3,0,0,0
153.875,24.7,,2.3,0,,1
153.882,24.7,,1.9,0,,1
153.889,24.6,,2.4,0,,1
153.896,24.4,,2.4,0,,1
153.903,24.2,,2.1,0,,0
153.91,24.1,,1.3,0,,0
153.917,24.1,,1.3,0,,0
153.924,24,,1.8,0,,0
153.931,23.9,,1.7,0,,1
153.938,23.8,,2,0,,1
153.944,23.7,,1.8,0,,1
153.951,23.6,,1.9,0,,0
153.958,23.6,,1.6,0,,0
153.965,23.5,,1.5,0,,0
153.972,23.4,,0.9,0,,0
153.979,23.3,,1,0,,0
154,23,,0.7,0,,0
154.007,22.7,20.6,0.7,0,4,0
154.014,22.5,,0.8,0,,0
154.021,22.2,,0.7,0,,0
154.028,22.1,,0.8,0,,0
154.035,22,,0.8,0,,0
154.042,22,,1.1,0,,0
154.049,21.9,,1,0,,0
154.056,21.7,,1.2,0,,0
154.063,21.6,,0.9,0,,0
154.069,21.6,,1,0,,0
154.076,21.5,,1,0,,0
154.083,21.3,,0.8,0,,0
154.09,21.2,,1.4,0,,0
154.097,21.2,,1.6,0,,0
154.104,21.1,,1.4,0,,0
154.111,21,,1.9,0,,0
154.118,20.9,,2.3,0,,0
154.125,20.9,,2.2,0,,0
154.132,20.9,19,1.8,0,1,0
154.139,20.9,,1.7,0,,0
154.146,20.9,,2.3,0,,0
154.153,21,,2.2,0,,1
154.16,21,,2,0,,0
154.167,21,,2.2,0,,1
154.174,21,,2.4,0,,1
154.181,20.8,,2.5,0,,1
154.188,20.8,,2,0,,0
154.194,20.8,,1.5,0,,1
154.201,20.9,,1.5,0,,1
154.208,20.7,,1.2,0,,3
154.215,20.6,,1,0,,14
154.222,20.6,,1.2,0,,39
154.229,20.7,,2.2,0,,68
154.236,20.8,,1.7,0,,79
154.243,21.1,,2.1,0,,59
154.25,21.4,,2,0,,29
154.257,21.6,18.8,2.3,0,0,104
154.264,21.6,,1.7,0,,100
154.271,21.9,,1.1,0,,112
154.278,22.2,,1.1,0,,210
154.285,22.6,,1.3,0,,321
154.292,23.1,,1.2,0,,109
154.299,23.5,,1.2,0,,65
154.306,23.9,,1.2,0,,101
154.313,24.2,,1.8,0,,235
154.319,24.5,,1.4,0,,482
154.326,25,,1.8,0,,495
154.333,25.4,,1.8,0,,509
154.34,25.9,,1.2,0,,560
154.347,26,,2.1,0,,543
154.354,26.3,,2.4,0,,569
154.361,26.7,,2,0,,583
154.368,26.9,,1.9,0,,594
154.375,26.9,,2.1,0,,613
154.382,27.1,20.6,1,0,3,618
154.389,27.5,,1.2,0,,639
154.396,28,,1.6,0,,646
154.403,28.7,,1.6,0,,650
154.41,29.3,,2.3,0,,656
154.417,29.5,,2,0,,664
154.424,29.2,,2.8,0,,666
154.431,29.3,,2.2,0,,665
154.438,29.3,,2.6,0,,670
154.444,29.6,,3,0,,670
154.451,29.8,,3,0,,674
154.458,29.8,,3.2,0,,678
154.465,29.9,,3.2,0,,680
154.472,29.9,,4.4,0,,680
154.479,29.4,,4.3,0,,680
154.486,28.9,,4.5,0,,687
154.493,28.7,,4.2,0,,693
154.5,29.1,,4.1,0,,693
154.507,29,20.9,3.6,0,0,688
154.514,29.2,,4.5,0,,
154.521,29.2,,4.2,0,,690
154.528,29,,4.6,0,,689
154.535,28.7,,4.7,0,,687
154.542,29,,4,0,,688
154.549,29.1,,4.1,0,,679
154.556,29.4,,3.8,0,,675
154.563,29.3,,3.9,0,,670
154.569,29,,4,0,,660
154.576,29.3,,4.7,0,,651
154.583,29.2,,4.8,0,,641
154.59,29,,4.4,0,,637
154.597,28.8,,4.9,0,,623
154.604,28.6,,4.6,0,,609
154.611,28.5,,4.5,0,,594
154.618,28.2,,4.6,0,,586
154.625,28.5,,4.4,0,,573
154.632,28.2,21.1,4.9,0,1,561
154.639,28.5,,4.6,0,,544
154.646,28.3,,4.6,0,,526
154.653,28,,5.2,0,,508
154.66,28.3,,5.2,0,,489
154.667,28.6,,4.8,0,,470
154.674,28.5,,5.7,0,,454
154.681,28.6,,4.1,0,,433
154.688,28.6,,4.5,0,,405
154.694,28.7,,4.1,0,,372
154.701,28.7,,4.5,0,,342
154.708,28.5,,4.2,0,,312
154.715,28.6,,4.4,0,,276
154.722,28.5,,3.5,0,,242
154.729,28.3,,3.4,0,,199
154.736,28.2,,2.9,0,,152
154.743,28.1,,3.7,0,,108
154.75,27.9,,3.2,0,,69
154.757,27.8,18.2,3.1,0,0,30
154.764,27.7,,3.3,0,,7
154.771,27.5,,2.7,0,,0
154.778,27.3,,2.6,0,,0
154.785,27.1,,2.4,0,,0
154.792,26.7,,2.2,0,,0
154.799,26.5,,2.6,0,,0
154.806,26.4,,2.5,0,,0
154.813,26.4,,2.3,0,,0
154.819,26.3,,2.5,0,,0
154.826,26.1,,2.2,0,,0
154.833,25.9,,2,0,,0
154.84,25.7,,1.9,0,,0
154.847,25.6,,1.7,0,,0
154.854,25.6,,1.8,0,,0
154.861,25.6,,1.6,0,,0
154.868,25.5,,1.7,0,,0
154.875,25.5,,2.1,0,,0
154.882,25.3,19.5,1.8,0,0,0
154.889,25.1,,1.8,0,,0
154.896,25.1,,1.6,0,,0
154.903,24.9,,1,0,,0
154.91,24.9,,0.8,0,,0
154.917,24.8,,1.2,0,,0
154.924,24.7,,1.4,0,,0
154.931,24.7,,1.3,0,,0
154.938,24.7,,1,0,,0
154.944,24.5,,1,0,,0
154.951,24.4,,1.3,0,,0
154.958,24.2,,1.1,0,,0
154.965,24.1,,1.4,0,,0
154.972,24,,1,0,,0
154.979,24,,1,0,,0
154.986,24,,0.8,0,,0
154.993,23.8,,0.9,0,,0
155,23.7,,1,0,,0
155.007,23.6,20.1,1.2,0,0,0
155.014,23.4,,1.7,0,,0
155.021,23.4,,1.7,0,,0
155.028,23.4,,1.7,0,,0
155.035,23.3,,1.6,0,,0
155.042,23.4,,1.6,0,,0
155.049,23.3,,1.3,0,,0
155.056,23.2,,1.3,0,,0
155.063,22.9,,0.9,0,,0
155.069,22.6,,0.9,0,,0
155.076,22.4,,0.5,0,,0
155.083,22.3,,0.5,0,,0
155.09,22.3,,1.3,0,,0
155.097,22.2,,2,0,,0
155.104,22.2,,2.4,0,,0
155.111,22.2,,2.2,0,,0
155.118,22.2,,2.1,0,,0
155.125,22.3,,1.6,0,,0
155.132,22.3,19.3,1.2,0,0,0
155.139,22.2,,1.2,0,,0
155.146,22.3,,0.8,0,,0
155.153,22.1,,0.3,0,,0
155.16,22.1,,0.4,0,,0
155.167,21.9,,0.7,0,,0
155.174,21.7,,0.7,0,,0
155.181,21.6,,0.8,0,,0
155.188,21.5,,1,0,,0
155.194,21.4,,0.7,0,,0
155.201,21.4,,0.7,0,,0
155.208,21.4,,1.2,0,,2
155.215,21.4,,1.2,0,,3
155.222,21.4,,1,0,,4
155.229,21.6,,0.5,0,,13
155.236,21.8,,0.3,0,,37
155.243,22.2,,0.5,0,,117
155.25,22.8,,0.3,0,,128
155.257,23.3,18.8,0.3,0,4,208
155.264,23.8,,0.3,0,,250
155.271,24.6,,0.3,0,,280
155.278,25.2,,0.6,0,,324
155.285,25.6,,1.5,0,,355
155.292,26,,1.5,0,,384
155.299,26.2,,0.8,0,,407
155.306,26.8,,0.6,0,,431
155.313,27.3,,0.7,0,,449
155.319,27.6,,1.1,0,,461
155.326,27.9,,1.6,0,,472
155.333,28.2,,1.4,0,,496
155.34,28.5,,1.3,0,,512
155.347,28.8,,1.9,0,,525
155.354,28.9,,2.1,0,,531
155.361,29,,2.5,0,,543
155.368,29.1,,3.1,0,,555
155.375,29,,3.5,0,,568
155.382,28.9,20.2,3.2,0,0,581
155.389,28.7,,3.5,0,,592
155.396,28.5,,3.5,0,,602
155.403,28.5,,3.5,0,,611
155.41,28.9,,3.9,0,,618
155.417,29,,3.5,0,,624
155.424,29.2,,3.8,0,,632
155.431,29.5,,3.4,0,,637
155.438,29.4,,3.1,0,,640
155.444,29.6,,4.1,0,,647
155.451,30,,4.2,0,,646
155.458,29.9,,4.9,0,,643
155.465,29.7,,5.2,0,,642
155.472,29.3,,5.6,0,,644
155.479,29.2,,6,0,,646
155.486,29.3,,5.5,0,,641
155.493,29.7,,4.8,0,,638
155.5,29.9,,4.9,0,,642
155.507,30.4,21,4.8,0,1,647
155.514,30.6,,5.1,0,,648
155.521,31.1,,4.9,0,,646
155.528,31.1,,4.3,0,,554
155.535,31.3,,5.6,0,,484
155.542,31,,5.4,0,,224
155.549,30.6,,4.8,0,,306
155.556,31.1,,5.1,0,,562
155.563,31.6,,5.4,0,,322
155.569,32.4,,6,0,,560
155.576,32.6,,7,0,,444
155.583,31.9,,6.9,0,,279
155.59,31.1,,7.6,0,,490
155.597,30.8,,6.5,0,,427
155.604,30.7,,7,0,,427
155.611,30.8,,6.9,0,,425
155.618,30.4,,7.8,0,,514
155.625,30.3,,6.9,0,,513
155.632,30.3,18.4,6.6,0,3,492
155.639,30.1,,6.9,0,,487
155.646,29.8,,7.4,0,,463
155.653,29.8,,7.6,0,,450
155.66,29.6,,6.8,0,,429
155.667,29.6,,7.3,0,,393
155.674,29.1,,6.6,0,,353
155.681,28.8,,6.3,0,,143
155.688,28.4,,6.1,0,,165
155.694,28.3,,6.1,0,,89
155.701,28.1,,6.5,0,,136
155.708,28.1,,5.1,0,,164
155.715,28.2,,5.4,0,,119
155.722,28.2,,5.7,0,,94
155.729,28.2,,4.6,0,,17
155.736,28,,5.1,0,,12
155.743,27.9,,4.8,0,,57
155.75,27.8,,5.1,0,,33
155.757,27.8,17.3,5.5,0,5,5
155.764,27.7,,5.4,0,,0
155.771,27.5,,5.1,0,,0
155.778,27.4,,4,0,,0
155.785,27.4,,3.6,0,,0
155.792,27.3,,3.8,0,,0
155.799,27.3,,3,0,,0
155.806,27.2,,3.3,0,,0
155.813,27,,3.4,0,,0
155.819,26.8,,3.3,0,,0
155.826,26.6,,2.9,0,,0
155.833,26.5,,2.2,0,,0
155.84,26.4,,3,0,,0
155.847,26.4,,2.3,0,,0
155.854,26.4,,2.5,0,,0
155.861,26.4,,2.4,0,,0
155.868,26.3,,2.2,0,,0
155.875,26,,2.5,0,,0
155.882,25.8,18.3,2,0,3,0
155.889,25.6,,2.1,0,,0
155.896,25.4,,2.5,0,,0
155.903,25.2,,2.4,0,,0
155.91,25.2,,1.5,0,,0
155.917,25.2,,1.7,0,,0
155.924,25,,1.5,0,,0
155.931,24.7,,1.2,0,,0
155.938,24.6,,1,0,,0
155.944,24.3,,1.2,0,,0
155.951,24.2,,1.4,0,,0
155.958,23.9,,1.5,0,,0
155.965,23.8,,1.1,0,,0
155.972,23.7,,1.2,0,,0
155.979,23.5,,1.9,0,,0
155.986,23.7,,1.2,0,,0
155.993,23.9,,2,0,,0
156,23.9,,2.3,0,,0
156.007,23.9,17.4,2.5,0,0,0
156.014,24,,2.4,0,,3
156.021,24.2,,2.7,0,,3
156.028,24,,3,0,,2
156.035,24,,2.3,0,,1
156.042,24,,2,0,,0
156.049,23.9,,2.4,0,,0
156.056,23.8,,1.7,0,,0
156.063,23.7,,1.7,0,,0
156.069,23.7,,1.8,0,,0
156.076,23.6,,0.8,0,,0
156.083,23.5,,0.9,0,,0
156.09,23.1,,1.5,0,,0
156.097,22.9,,2.1,0,,0
156.104,22.8,,1.6,0,,0
156.111,22.5,,1.1,0,,0
156.118,22.3,,1.5,0,,0
156.125,22.2,,1.6,0,,0
156.132,22.1,19.8,2,0,0,0
156.139,22,,1.3,0,,0
156.146,21.8,,1.6,0,,0
156.153,21.7,,1.4,0,,0
156.16,21.6,,1.1,0,,0
156.167,21.4,,1.4,0,,0
156.174,21.3,,1.5,0,,0
156.181,21.2,,1.3,0,,0
156.188,21.3,,1.1,0,,0
156.194,21.4,,1,0,,0
156.201,21.4,,2,0,,1
156.208,21.4,,1.9,0,,3
156.215,21.7,,1.5,0,,10
156.222,22,,1,0,,15
156.229,22.3,,0.8,0,,8
156.236,22.7,,0.8,0,,63
156.243,23.1,,0.9,0,,82
156.25,23.5,,1,0,,32
156.257,23.9,17.8,1.5,0,5,73
156.264,24.3,,1.3,0,,134
156.271,24.7,,0.6,0,,111
156.278,25.2,,0.6,0,,154
156.285,25.7,,0.7,0,,122
156.292,26,,1.2,0,,302
156.299,26.1,,1.5,0,,355
156.306,26.4,,1.5,0,,398
156.313,26.9,,1,0,,450
156.319,27.4,,1.6,0,,474
156.326,27.5,,1.6,0,,491
156.333,28,,1.9,0,,525
156.34,28.4,,1.6,0,,522
156.347,28.7,,1.9,0,,544
156.354,29,,2.3,0,,569
156.361,29.5,,1.9,0,,569
156.368,29.7,,2.5,0,,443
156.375,29.7,,2.5,0,,440
156.382,29.6,20.3,2.3,0,4,487
156.389,29.8,,2.6,0,,477
156.396,30.2,,1.9,0,,557
156.403,31,,2.5,0,,592
156.41,31,,2,0,,593
156.417,31.2,,3,0,,638
156.424,31.1,,3.2,0,,640
156.431,31.3,,3.3,0,,654
156.438,31.7,,4.2,0,,654
156.444,31.3,,4.6,0,,655
156.451,31.4,,4.6,0,,659
156.458,31.7,,4.1,0,,669
156.465,31.9,,4.6,0,,676
156.472,32.2,,4.7,0,,682
156.479,32.3,,5.6,0,,683
156.486,31.8,,6.7,0,,688
156.493,31.7,,6.7,0,,647
156.5,31.9,,6.9,0,,578
156.507,31.8,19.6,5.7,0,3,303
156.514,31.7,,5.6,0,,386
156.521,31.8,,5.7,0,,606
156.528,31.8,,6.5,0,,518
156.535,31.7,,5.3,0,,384
156.542,31.8,,5.8,0,,167
156.549,31.8,,7,0,,612
156.556,32.5,,6.1,0,,570
156.563,32.8,,6.7,0,,510
156.569,32.9,,7.5,0,,632
156.576,33.4,,7.9,0,,629
156.583,34,,6.6,0,,620
156.59,34.1,,7.3,0,,605
156.597,34.3,,5.8,0,,595
156.604,34.5,,6.8,0,,577
156.611,34.4,,7.2,0,,563
156.618,34.7,,6.4,0,,558
156.625,34.8,,7,0,,554
156.632,34.6,13.8,7.8,0,4,541
156.639,34.6,,7.5,0,,527
156.646,34.2,,7.8,0,,509
156.653,33.9,,7.9,0,,486
156.66,33.7,,7.1,0,,469
156.667,33.4,,6.5,0,,452
156.674,32.8,,8,0,,432
156.681,32.5,,7.4,0,,344
156.688,32.4,,7.5,0,,383
156.694,32.5,,5.8,0,,358
156.701,32.5,,6.6,0,,328
156.708,32.5,,6.2,0,,295
156.715,32.6,,7.1,0,,254
156.722,32.4,,7.6,0,,172
156.729,31.6,,6.3,0,,65
156.736,30.8,,7,0,,89
156.743,30.5,,5,0,,85
156.75,30.5,,6.1,0,,42
156.757,30.3,12.5,5.6,0,3,13
